Ad ID,Advanced Demographics,AgeBracket,BillingAddress,Closed Date,No. of target critereas used,Number of Ads,Globe,% Impressions,Calculation1,Calculation2,Age,Interests ,Gender ,Language ,OS type ,Advanced demographics,Segments ,Location,Year of AD,Spend per Impression,Number of countries,Icon,Total impressions,CandidateBallotInformation,Country,Creative Properties,CreativeUrl,Electoral District,EndDate,Gender,Impressions,Interests,Language - Split 1,Language - Split 2,Language,Location Zip code,Location T,Location MA,Location ED,Location R,Location Type,Metro Area,Number of Records,OS Type,OrganizationName,PayingAdvertiserName,Region,Segments,Spend,StartDate,Targeting Geo - Postal Code
f6ad6e96034f75aa6bb11c252e30e330ed8009f0ec03216191421b490461047a,,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,4,1,,0.000152846,,,1,0,0,0,0,0,1,2,1/1/2019,0.002653525,1,,2638,,United states,web_view_url:https://actionnetwork.org/forms/uwda-joinus,https://www.snap.com/political-ads/asset/66e9fe76efeed3aff8e89a6928d5134f9c1929c0b75621b86cc9a56935b76318?mediaType=mp4,,10/16/2019 8:00:11 PM,,2638,,,,,1,0,0,0,1,,,1,,Blueprint Interactive,United We Dream Action,Colorado,Provided by Advertiser,7,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
540247362c666ad1f043308f844785e495da2b13737a47ee704a73adec04792a,,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,4,1,,0.000128858,,,1,0,0,0,0,0,1,2,1/1/2019,0.002248201,1,,2224,,United states,web_view_url:https://actionnetwork.org/forms/uwda-joinus,https://www.snap.com/political-ads/asset/07575532dc6eb46b2930f7ec3b7866460080546bf6a122a5c4e0f511b146d315?mediaType=mp4,,10/16/2019 8:00:11 PM,,2224,,,,,1,0,0,0,1,,,1,,Blueprint Interactive,United We Dream Action,Colorado,Provided by Advertiser,5,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
35ef410834358e4c6a67d46dd2d176f37a2f007fbbd7bcec94d97dfe57b339b9,,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,4,1,,0.000447702,,,1,0,0,0,0,0,1,2,1/1/2019,0.002329494,1,,7727,,United states,web_view_url:https://actionnetwork.org/forms/join-the-fight-to-close-the-camps,https://www.snap.com/political-ads/asset/c55717d2070991e8796ac8766e1d8e4f9ae0ad7bb83da478f958952a1b09880c?mediaType=mp4,,10/16/2019 8:00:11 PM,,7727,,,,,1,0,0,0,1,,,1,,Blueprint Interactive,United We Dream Action,Colorado,Provided by Advertiser,18,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
61cd6aec0505b101773564d3c2c69d583878179988f8c241682ccae249bf354f,,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,4,1,,0.000298159,,,1,0,0,0,0,0,1,2,1/1/2019,0.002331908,1,,5146,,United states,web_view_url:https://actionnetwork.org/forms/join-us-fight-back,https://www.snap.com/political-ads/asset/4220462dc5e26e2f59a3f052107efbdb54a46279fd28cbeb6239b65dc9479104?mediaType=mp4,,10/16/2019 8:00:11 PM,,5146,,,,,1,0,0,0,1,,,1,,Blueprint Interactive,United We Dream Action,Colorado,Provided by Advertiser,12,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
a27350c8f0cba9acbcca1cad01c300c8d9938e2cbd69beacb052559ff909e71a,,20-,"2601 Blake Street, Suite 150,Denver,80212,US",4/30/2019 8:46:29 PM,3,1,,0.024309917,,,1,0,0,0,0,0,1,1,1/1/2019,0.001668371,1,,419571,,United states,web_view_url:https://responsibilitygrowshere.com/yourmoment?utm_source=Snap&utm_campaign=FY19&utm_term=April%202019&utm_content=football%20field,https://www.snap.com/political-ads/asset/abbcb62b9c08babc694481e7fb6237ef30ec660b3b834ef540d5862bd80c76af?mediaType=mp4,,4/30/2019 8:46:29 PM,,419571,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,700,4/1/2019 8:46:29 PM,
74f2ad5a1dceddc12b27ee836519ba1c95b8558b90b08d56ba9c0453b5a07595,,20-,"2601 Blake Street, Suite 150,Denver,80212,US",11/1/2019 5:59:59 AM,3,1,,0.016082446,,,1,0,0,0,0,0,1,1,1/1/2019,0.001934640,1,,277571,,United states,web_view_url:https://www.thehighcosts.com/the-facts/#chapter-5,https://www.snap.com/political-ads/asset/1bd0aa720d71c4a6aacbe79f0dee163427dbd5b8619df5f9b6ddf477554b788c?mediaType=mp4,,11/1/2019 5:59:59 AM,,277571,,,,,0,0,0,0,1,,,1,,Amélie Company,City of Denver,Colorado,Provided by Advertiser,537,10/2/2019 8:14:55 PM,
a855943fc0f32bdea17a36b927e2c94204c3cae7f45201f854f9b24ca2575f78,,20-,"2601 Blake Street, Suite 150,Denver,80212,US",11/1/2019 5:59:59 AM,3,1,,0.015671826,,,1,0,0,0,0,0,1,1,1/1/2019,0.001992724,1,,270484,,United states,web_view_url:https://www.thehighcosts.com/the-facts/#chapter-2,https://www.snap.com/political-ads/asset/58b82f85354921d44636239c7cc61a00453de2ef62e5430dd3d9e13f26dd7ca3?mediaType=mp4,,11/1/2019 5:59:59 AM,,270484,,,,,0,0,0,0,1,,,1,,Amélie Company,City of Denver,Colorado,Provided by Advertiser,539,10/2/2019 8:18:20 PM,
595f8fbd5e76b55fe52fe8ad39d864a1e590f0feff8668fd88b253ead259e02c,,21+,"2601 Blake Street, Suite 150,Denver,80212,US",1/17/2019 7:59:59 AM,3,1,,0.019977632,,,1,0,0,0,0,0,1,1,1/1/2019,0.004074838,1,,344799,,United states,web_view_url:https://responsibilitygrowshere.com/user?utm_source=SnapChat&utm_medium=display&utm_campaign=January2019&utm_term=Edibles#before-you-take-hits,https://www.snap.com/political-ads/asset/a1b81a5aa2e88099873451d815257583c1c7468f003454d39c6f07cab8fff6ef?mediaType=mp4,,1/17/2019 7:59:59 AM,,344799,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,1405,1/4/2019 12:41:13 AM,
3110593d53316390eeede6020a338e877398fa56757b86d3e53a5bf2087dab7a,,21+,"2601 Blake Street, Suite 150,Denver,80212,US",4/30/2019 10:11:03 PM,3,1,,0.008312875,,,1,0,0,0,0,0,1,1,1/1/2019,0.003136457,1,,143474,,United states,web_view_url:https://responsibilitygrowshere.com/user?utm_source=Snap&utm_campaign=FY19&utm_term=April%202019&utm_content=joint,https://www.snap.com/political-ads/asset/ffa3969f34e98479198e52526361d413c87c89d2276587ed721fbbde12ccd2c6?mediaType=mp4,,4/30/2019 10:11:03 PM,,143474,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,450,4/11/2019 10:11:03 PM,
4955bb3e89af6c838b9a6027b73087ccd825092bae6608ea38618959b348a68d,,21+,"2601 Blake Street, Suite 150,Denver,80212,US",7/31/2019 10:04:14 PM,3,1,,0.010203107,,,1,0,0,0,0,0,1,1,1/1/2019,0.004775750,1,,176098,,United states,web_view_url:https://responsibilitygrowshere.com/responsible-marijuana-use?utm_source=Snap&utm_campaign=FY19&utm_term=June%202019&utm_content=sustain#before-you-take-hits,https://www.snap.com/political-ads/asset/0b8740b3090479734092d74702b8499997959a4a2e128cd358b525541f678475?mediaType=mp4,,7/31/2019 10:04:14 PM,,176098,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,841,7/9/2019 10:04:14 PM,
a3e5eebe232787b9f1a5e8169df009cca0b85038ae8b0088881864c8e87811b2,,21-,"2601 Blake Street, Suite 150,Denver,80212,US",4/30/2019 10:56:30 PM,3,1,,0.015419787,,,1,0,0,0,0,0,1,1,1/1/2019,0.001690878,1,,266134,,United states,web_view_url:https://responsibilitygrowshere.com/yourmoment?utm_source=Snap&utm_campaign=FY19&utm_term=March%202019&utm_content=rock%20climbing#your-health,https://www.snap.com/political-ads/asset/ec7aba2c8a93f5acbef2a580bd2c93a70cb1ef265ec9778b5d31e8d87580cb6d?mediaType=mp4,,4/30/2019 10:56:30 PM,,266134,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,450,4/11/2019 10:56:30 PM,
84270edc7793aa3ad6b5af48bc8b2851f0a518a799ced075dc05011ebfa53082,,21-,"2601 Blake Street, Suite 150,Denver,80212,US",4/30/2019 11:07:16 PM,3,1,,0.015083272,,,1,0,0,0,0,0,1,1,1/1/2019,0.001728602,1,,260326,,United states,web_view_url:https://responsibilitygrowshere.com/yourmoment?utm_source=Snap&utm_campaign=FY19&utm_term=March%202019&utm_content=dj#your-health,https://www.snap.com/political-ads/asset/5146cc5b81048f01227f3be16e85cf70ad54a067eb9653b84d0f98ec653d5d8b?mediaType=mp4,,4/30/2019 11:07:16 PM,,260326,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,450,4/11/2019 11:07:16 PM,
da09e2cf8e84314a27416078fb278bce9585aedaa35aa2d1936939e245c795f3,,21-34,"2601 Blake Street, Suite 150,Denver,80212,US",10/26/2019 6:59:59 AM,3,1,,0.010231498,,,1,0,0,0,0,0,1,1,1/1/2019,0.004281152,1,,176588,,United states,web_view_url:https://responsibilitygrowshere.com/responsible-marijuana-use#before-you-take-hits,https://www.snap.com/political-ads/asset/3c5b2de54eaef3494d151516191445518af252cafb1a9aba8aca1b4575715c25?mediaType=mp4,,10/26/2019 6:59:59 AM,,176588,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,756,10/1/2019 5:23:21 PM,
a91df5b0833b5c3964eb17a9752ec0b49a7bd11f047c6632d4895d435c4cdf8e,,21-34,"2601 Blake Street, Suite 150,Denver,80212,US",10/26/2019 6:59:59 AM,3,1,,0.011117168,,,1,0,0,0,0,0,1,1,1/1/2019,0.003929662,1,,191874,,United states,web_view_url:https://responsibilitygrowshere.com/responsible-marijuana-use#before-you-take-hits,https://www.snap.com/political-ads/asset/ec487a13ee1e758644d8c3a310e5eb837bca5e6ae9bf1134ae3d4e8e00774d25?mediaType=mp4,,10/26/2019 6:59:59 AM,,191874,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,754,10/1/2019 5:32:19 PM,
60dd2db6df1b9e6827e3b7f8341c65a53ffb113590e088a20135e9f3ac54df12,,18+,US,4/6/2019 1:59:00 AM,4,1,,0.001047438,,,1,1,0,0,0,0,1,1,1/1/2019,0.002489213,1,,18078,,United states,web_view_url:https://gameofelections.com/,https://www.snap.com/political-ads/asset/a56ec62d039c3c6a3bf7755bfc819ba61639292ef309de6608a1f2e12420960c?mediaType=mp4,,4/6/2019 1:59:00 AM,,18078,"Political News Watchers,TV Network Viewers (HBO)",,,,0,0,0,0,1,,,1,,ACRONYM,ACRONYM,District of Columbia,Provided by Advertiser,45,4/2/2019 6:45:58 PM,
dcc9d61c9b934823649beb3b1ccdccb790e491d1a895c0c9bee4058d8a873127,,,"1780 Sequoia Vista Cir,Salt Lake City,84104,US",7/30/2019 5:59:59 AM,2,1,,0.002663731,,,0,0,0,0,0,0,1,1,1/1/2019,0.005938139,1,,45974,,United states,,https://www.snap.com/political-ads/asset/6fa6953f13c2a7ff10d55c66d540a907ac38c6757103b044d4543fda8761b07b?mediaType=mp4,,7/30/2019 5:59:59 AM,,45974,,,,,0,0,0,0,1,,,1,,Arena Online,One Nation,Florida,Provided by Advertiser,273,6/27/2019 3:00:00 PM,
cf177eb3d488404868d88b4c324544b1fb21117d6869a830d8f31215690bb4d9,,,"1780 Sequoia Vista Cir,Salt Lake City,84104,US",7/30/2019 5:59:59 AM,2,1,,0.003016643,,,0,0,0,0,0,0,1,1,1/1/2019,0.005550754,1,,52065,,United states,,https://www.snap.com/political-ads/asset/1da3675550b8cde52c591af8c4da23a4fadd3d7b45cb9e44ea213b7d4c07b0a0?mediaType=mp4,,7/30/2019 5:59:59 AM,,52065,,,,,0,0,0,0,1,,,1,,Arena Online,One Nation,Florida,Provided by Advertiser,289,6/27/2019 3:00:00 PM,
791c3e67d24bf71cf05ad6b64ae60e4a07a6c20a4af0190edb9304141cc93c0a,,18-34,"5465 NW 36th St. Ste 100,Miami Springs,33166,US",8/31/2019 5:11:07 PM,4,1,,0.002504106,,,1,1,0,0,0,0,1,1,1/1/2019,0.002822833,1,,43219,,United states,web_view_url:https://www.flhsmv.gov/safety-center/child-safety?utm_source=snapchat&utm_medium=social&utm_campaign=AVA_ENG-ChildSafety19,https://www.snap.com/political-ads/asset/56277920a30e41a74d562cd213053f668c599a4f232e0d4e751fde3ed5006d63?mediaType=mp4,,8/31/2019 5:11:07 PM,,43219,"Automotive Enthusiasts,Do-It-Yourselfers,Comedy Fans,Family Genre Fans,Romance & Rom-Com Fans,Superhero Film Fans,Burger Lovers,Candy & Sweets Lovers,Cooking Enthusiasts,Fast Food Junkies,Pizza Lovers,Soft Drink Consumers,Casual & Mobile Gamers,Home Decoristas,Parents & Family-Focused,Pet & Animal Lovers,Automotive Shoppers,Big Box Shoppers,Department Store Shoppers,Online Shoppers,Shopping Mall Shoppers,Toy Shoppers,American Football Fans,Baseball Fans,Basketball Fans,Techies & Gadget Fans,Family Travelers,Theme Park Visitors,Wellness & Healthy Lifestyle,Women's Lifestyle",,,,0,0,0,0,1,,,1,,"Avanza Advertising, LLC",Paid for by FLHSMV,Florida,Provided by Advertiser,122,8/4/2019 5:11:05 PM,
7c2fb7d4b293b37a4224c739750e35db1940dd9e6c03439640a01b9d506c3da0,,18-34,"5465 NW 36th St. Ste 100,Miami Springs,33166,US",8/31/2019 5:11:07 PM,4,1,,0.003841881,,,1,1,0,0,0,0,1,1,1/1/2019,0.002880497,1,,66308,,United states,web_view_url:https://www.flhsmv.gov/safety-center/child-safety?utm_source=snapchat&utm_medium=social&utm_campaign=AVA_ENG-ChildSafety19,https://www.snap.com/political-ads/asset/d9b17a17e2e99abdcebb25cc63b49fbdf3176ce910989518789640e75320b45a?mediaType=mp4,,8/31/2019 5:11:07 PM,,66308,"Automotive Enthusiasts,Do-It-Yourselfers,Comedy Fans,Family Genre Fans,Romance & Rom-Com Fans,Superhero Film Fans,Burger Lovers,Candy & Sweets Lovers,Cooking Enthusiasts,Fast Food Junkies,Pizza Lovers,Soft Drink Consumers,Casual & Mobile Gamers,Home Decoristas,Parents & Family-Focused,Pet & Animal Lovers,Automotive Shoppers,Big Box Shoppers,Department Store Shoppers,Online Shoppers,Shopping Mall Shoppers,Toy Shoppers,American Football Fans,Baseball Fans,Basketball Fans,Techies & Gadget Fans,Family Travelers,Theme Park Visitors,Wellness & Healthy Lifestyle,Women's Lifestyle",,,,0,0,0,0,1,,,1,,"Avanza Advertising, LLC",Paid for by FLHSMV,Florida,Provided by Advertiser,191,8/4/2019 5:11:05 PM,
4fc7bd46e18fc6dd5cb5dc53dd931a90f6280eb2e204b19a569c5cda6ad4c8d5,,17+,"202 S Michigan St,South Bend,46601,US",10/31/2019 5:21:22 PM,4,1,,0.014943463,,,1,1,0,0,0,0,1,1,1/1/2019,0.003664026,1,,257913,,United states,web_view_url:https://peteforamerica.com/policies/climate/?utm_source=Snap&utm_medium=video&utm_campaign=Recruit15s,https://www.snap.com/political-ads/asset/1f7185b6a277be84d723c781fb8b0b9ad3ae5e8be3b01bf39522a9c7695d0b1b?mediaType=mp4,,10/31/2019 5:21:22 PM,,257913,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News),TV Viewers (Politics & Public Affairs)",,,,0,0,0,0,1,,,1,,Pete for America,Pete for America,Iowa,Provided by Advertiser,945,10/1/2019 5:21:19 PM,
a93242e35a85432de0eef067f80bc20c36e8cd1b75543efb3589e6363ae79f23,,17+,"202 S Michigan St,South Bend,46601,US",10/31/2019 5:21:22 PM,4,1,,0.016082620,,,1,1,0,0,0,0,1,1,1/1/2019,0.003462140,1,,277574,,United states,web_view_url:https://peteforamerica.com/policies/climate/?utm_source=Snap&utm_medium=video&utm_campaign=ClimateDisruption15s,https://www.snap.com/political-ads/asset/3a9e7fe7508370715b48b23dfa0e64ec147835c6aef76c73b79cb8aa5b4a95c3?mediaType=mp4,,10/31/2019 5:21:22 PM,,277574,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News),TV Viewers (Politics & Public Affairs)",,,,0,0,0,0,1,,,1,,Pete for America,Pete for America,Iowa,Provided by Advertiser,961,10/1/2019 5:21:19 PM,
67ef14786c5ba5a04dd71d31b2cbcec6841b3e29fadc100819649607f40a62f6,,17+,"202 S Michigan St,South Bend,46601,US",10/31/2019 5:21:22 PM,4,1,,0.011577153,,,1,1,0,0,0,0,1,1,1/1/2019,0.003558327,1,,199813,,United states,web_view_url:https://peteforamerica.com/policies/health-care/?utm_source=Snap&utm_medium=video&utm_campaign=Oct&utm_content=m4awwi15,https://www.snap.com/political-ads/asset/2b7feaa568049a10df89bcbf232ad0065e1e5c816e6df0b16dd8f54ec9d1ceb7?mediaType=mp4,,10/31/2019 5:21:22 PM,,199813,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News),TV Viewers (Politics & Public Affairs)",,,,0,0,0,0,1,,,1,,Pete for America,Pete for America,Iowa,Provided by Advertiser,711,10/1/2019 5:21:19 PM,
0d187811055da5b9ac5066057b91346037d0066fc7ff7437ec6423f1bbdff990,,17+,"202 S Michigan St,South Bend,46601,US",10/31/2019 5:21:22 PM,4,1,,0.010812635,,,1,1,0,0,0,0,1,1,1/1/2019,0.003054368,1,,186618,,United states,web_view_url:https://peteforamerica.com/issues/?utm_source=Snap&utm_medium=video&utm_campaign=Oct&utm_content=boldness10s,https://www.snap.com/political-ads/asset/c69e7fc2ca3285468015694b2ff7f6098ef0cb070005047784b6f4c9411bfcc0?mediaType=mp4,,10/31/2019 5:21:22 PM,,186618,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News),TV Viewers (Politics & Public Affairs)",,,,0,0,0,0,1,,,1,,Pete for America,Pete for America,Iowa,Provided by Advertiser,570,10/1/2019 5:21:19 PM,
2836de7c96c959697aff04986da21381270b41fa38a9db04249f287b417256b9,,18+,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",8/9/2019 8:00:38 PM,4,1,,0.006279299,,,1,1,0,0,0,0,1,1,1/1/2019,0.003312542,1,,108376,,United states,web_view_url:https://www.jayinslee.com/join?source=Snapchat&subsource=122,https://www.snap.com/political-ads/asset/bd1eca56e04aee651bc3d35ea57c294e75fef4dd0923df710c0dd25249f4e7d5?mediaType=mp4,,8/9/2019 8:00:38 PM,,108376,"Advocates & Activists,Vegans & Organic Foodies,Green Living Enthusiasts,Political News Watchers,Outdoor & Nature Enthusiasts",,,,0,0,0,0,1,,,1,,Blueprint Interactive,ACT NOW ON CLIMATE,Iowa,Provided by Advertiser,359,8/1/2019 6:54:45 PM,
02a55f54a52f50ca2f8a27ed6a1baaebd42b2bb20e14f026a8e5d4a8ace8f640,,18+,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",8/9/2019 8:00:38 PM,4,1,,0.012340627,,,1,1,0,0,0,0,1,1,1/1/2019,0.003488427,1,,212990,,United states,web_view_url:https://www.jayinslee.com/join?source=Snapchat&subsource=124,https://www.snap.com/political-ads/asset/d463ae4a3098cd2e82111fe3311376ac6abb99230311d90d28feff6f4f989557?mediaType=mp4,,8/9/2019 8:00:38 PM,,212990,"Advocates & Activists,Vegans & Organic Foodies,Green Living Enthusiasts,Political News Watchers,Outdoor & Nature Enthusiasts",,,,0,0,0,0,1,,,1,,Blueprint Interactive,ACT NOW ON CLIMATE,Iowa,Provided by Advertiser,743,8/1/2019 6:54:45 PM,
a307e170a97268bc605572f8a15b8b6662174082479a27687d96da0f0f235963,,18+,"202 S Michigan St,South Bend,46601,US",9/13/2019 3:59:59 AM,4,1,,0.047715103,,,1,1,0,0,0,0,1,1,1/1/2019,0.006071446,1,,823527,,United states,web_view_url:https://peteforamerica.com/climate,https://www.snap.com/political-ads/asset/5964ea44758236429db12d2b07a36ccff7ae290c95a95d4a0b3736af8c4b7e37?mediaType=mp4,,9/13/2019 3:59:59 AM,,823527,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (Politics & Public Affairs)",,,,0,0,0,0,1,,,1,,Pete for America,Pete for America,Iowa,Provided by Advertiser,5000,9/6/2019 3:54:18 PM,
0cd49e977353b269132938ccb8f0836391cac82648a3e595305f5913cc97c05e,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.001262511,,,1,1,0,0,0,0,1,1,1/1/2019,0.003533731,1,,21790,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=5Percent_Vert_6s,https://www.snap.com/political-ads/asset/925c21f344ca206f0b1f61d1316d64a05a87e9a4104c821df38ae172d81fe696?mediaType=mp4,,,,21790,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,77,9/17/2019 8:42:17 PM,
548108aed1843bf474924d3e1e8ef2b7dc41ff53034844548d157fb80425e523,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000454307,,,1,1,0,0,0,0,1,1,1/1/2019,0.003826043,1,,7841,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=95Percent_Vert_6s,https://www.snap.com/political-ads/asset/281fc05551b3d388da0d0068878f8df5c3dd25a91c3c44f44c40e15690455938?mediaType=mp4,,,,7841,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,30,9/17/2019 8:42:17 PM,
76547e1c3604f0edaf8a8b9a4c0321154173afdb052378fd8dcd8c6a48c5f48b,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000935382,,,1,1,0,0,0,0,1,1,1/1/2019,0.003344896,1,,16144,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=AccessHC2_Vert_6s,https://www.snap.com/political-ads/asset/39399052260ef4dec7c8292036c37b66a487094852caabd221a003db16a095d0?mediaType=mp4,,,,16144,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,54,9/17/2019 8:42:17 PM,
726b87c3b6c799344b40e0d6a149899061ece9079064d4735c8758b9463c9df4,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.001184061,,,1,1,0,0,0,0,1,1,1/1/2019,0.003425328,1,,20436,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=74Percent_SV_Vert_6s,https://www.snap.com/political-ads/asset/ae563d9512b86ceccf1237b798657ebc546c32bc69f32f0940fcbaf35b221fa5?mediaType=mp4,,,,20436,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,70,9/17/2019 8:42:17 PM,
362809ba2b58f833b39b4111f4f082a0084d6ba52c4f93492a6455b905d976c6,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.001037646,,,1,1,0,0,0,0,1,1,1/1/2019,0.003238595,1,,17909,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=74Percent_J_Vert_6s,https://www.snap.com/political-ads/asset/462020d2e54dcfb7e80be6ad2c7d385bdbfa331620aa64d89d9962a13e4a8141?mediaType=mp4,,,,17909,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,58,9/17/2019 8:42:17 PM,
a5768025c583bab82766d1b0d378ddb6ee7481e98cce3308cc553000cc5daeca,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000324580,,,1,1,0,0,0,0,1,1,1/1/2019,0.003213138,1,,5602,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=82Percent_Vert_6s,https://www.snap.com/political-ads/asset/c3fea377c8a9597f51092689831f12587da46feb1c6b7b74b037deb9c54f694b?mediaType=mp4,,,,5602,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,18,9/17/2019 8:42:17 PM,
